fire_year,general_cause_desc,isNaturalCaused,true_cause,assessment_hectares,current_size,fire_spread_rate,fire_type,fire_position_on_slope,weather_conditions_over_fire,temperature,relative_humidity,wind_direction,wind_speed
2020,Incendiary,0,,0.1,0.1,1,Surface,Flat,CB Dry,10,57,S,3
2020,Resident,0,Unsafe Fire,0.01,0.01,0.1,Surface,Flat,Rainshowers,11,100,SW,6
2020,Recreation,0,Unsafe Fire,0.1,0.1,0.5,Surface,Flat,Cloudy,14,6,N,15
2020,Other Industry,0,Unsafe Fire,0.01,0.01,0,Surface,Upper 1/3,Clear,22,55,S,8
2020,Power Line Industry,0,Line Impact,0.01,0.01,0,Surface,Flat,Clear,20,40,SW,30
2020,Power Line Industry,0,Line Impact,0.1,0.01,0,Surface,Flat,Clear,22,46,SW,25
2019,Incendiary,0,,0.02,0.02,0.1,Surface,Flat,CB Wet,20,60,NW,9
2019,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,10.2,68,CLM,0
2019,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,25.7,27,CLM,0
2019,Lightning,1,,0.5,0.67,0.5,Ground,Flat,Cloudy,22.8,37,W,5
2019,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,21,30,W,3
2019,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,21,34,E,4
2019,Lightning,1,,0.04,0.04,-1,Surface,Flat,Cloudy,18,41,W,15
2019,Lightning,1,,0.1,0.1,1,Surface,Flat,Cloudy,29,30,NW,15
2019,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,17,51,CLM,0
2019,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,22,61,CLM,0
2019,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,16,65,NW,14
2019,Lightning,1,,0.4,0.4,3,Surface,Flat,Clear,28.6,36,SW,3
2019,Lightning,1,,1.5,4.1,5,Crown,Flat,CB Wet,22.5,55,CLM,0
2019,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,22,60,CLM,0
2019,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,10,100,W,3
2020,Incendiary,0,,0.02,0.02,2,Surface,Flat,Clear,15,25,SW,28
2020,Incendiary,0,,0.02,0.02,0.5,Surface,Flat,Cloudy,15,25,SW,20
2020,Incendiary,0,,2,3.8,2,Surface,Flat,Clear,12,29,SW,8
2020,Incendiary,0,,0.15,0.15,3,Surface,Upper 1/3,Cloudy,15,25,SW,20
2020,Incendiary,0,,1,3.6,3,Surface,Flat,Cloudy,15,25,SW,5
2020,Incendiary,0,,4,3.9,3.5,Ground,Middle 1/3,Cloudy,15,25,SW,20
2020,Undetermined,0,,0.02,0.2,0.5,Surface,Flat,Clear,15,28,S,15
2020,Resident,0,Unsafe Fire,1.5,1.5,0.1,Surface,Lower 1/3,Cloudy,18,40,NW,18
2019,Resident,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Clear,2,72,W,3
2019,Incendiary,0,,0.2,0.2,1,Surface,Flat,Clear,21,23,SE,7
2019,Incendiary,0,,0.01,0.01,0,Surface,Flat,Cloudy,16,20,CLM,0
2019,Incendiary,0,,0.01,0.1,1,Surface,Flat,Cloudy,15,23,S,13
2019,Resident,0,Unsafe Fire,0.01,0.01,25,Surface,Flat,Cloudy,11,23,W,10
2019,Incendiary,0,,0.01,0.01,0.5,Surface,Flat,Cloudy,13,60,SE,5
2019,Recreation,0,Burning Substance,0.1,0.18,1,Ground,Middle 1/3,Clear,18,27,SE,13
2019,Undetermined,0,,0.01,0.01,0,Surface,Flat,Clear,22,19,SE,9
2019,Undetermined,0,,0.01,0.01,0,Surface,Flat,Clear,23,19,SE,3
2019,Incendiary,0,,0.01,0.01,1,Ground,Flat,Clear,15,36,CLM,0
2019,Lightning,1,,1,2.6,0,Surface,Flat,Cloudy,21,35,NW,10
2019,Power Line Industry,0,Mechanical Failure,0.3,0.3,0,Surface,Flat,Clear,22,39,N,4
2019,Lightning,1,,1,2.2,1,Ground,Flat,Cloudy,12,40,N,30
2019,Incendiary,0,,0.01,0.01,0,Surface,Flat,CB Dry,14,34,NW,10
2019,Lightning,1,,0.5,36.4,4,Surface,Flat,Clear,27,35,SW,15
2019,Lightning,1,,0.01,0.03,1,Surface,Upper 1/3,Clear,24,28,NW,15
2020,Incendiary,0,,0.1,0.01,0,Surface,Flat,Clear,17,51,S,5
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Cloudy,3,69,W,3
2020,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,-2,41,W,12
2021,Power Line Industry,0,Line Impact,1,0.5,1,Surface,Flat,Clear,26,33,W,4
2021,Lightning,1,,0.3,176.4,1,Ground,Lower 1/3,Clear,16.8,37,W,10
2021,Lightning,1,,0.1,0.1,0.1,Surface,Upper 1/3,Clear,23.1,51,SW,9
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,CB Wet,17,34,SW,12
2021,Resident,0,Unsafe Fire,0.1,0.1,1,Surface,Flat,Cloudy,15,52,NW,2
2021,Undetermined,0,,4,15.6,3,Surface,Flat,Cloudy,19,34,E,16
2021,Resident,0,Unsafe Fire,1,0.8,0,Surface,Flat,Clear,19,23,W,18
2021,Resident,0,Winter Burning,5,18.9,1,Surface,Flat,CB Dry,17,26,W,30
2021,Resident,0,Unsafe Fire,1,1,0,Surface,Flat,Clear,20,26,SW,20
2021,Resident,0,Unclassified,0.01,6.5,2,Surface,Middle 1/3,Cloudy,16,40,S,35
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Cloudy,4,66,N,10
2021,Incendiary,0,,0.01,0.01,0,Ground,Flat,Rainshowers,8,40,NW,20
2021,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,7,78,W,10
2020,Undetermined,0,,0.6,0.6,0.1,Ground,Flat,CB Dry,1,85,CLM,0
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,18,85,SW,13
2021,Lightning,1,,0.01,0.01,1,Ground,Lower 1/3,Cloudy,23,55,NW,5
2021,Power Line Industry,0,Line Impact,0.01,0.01,1,Surface,Flat,CB Dry,21,58,NE,5
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,25,54,NW,5
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,25,54,NW,5
2021,Lightning,1,,2,90.4,0,Surface,Flat,CB Dry,28,25,E,15
2021,Lightning,1,,1,11.3,3,Surface,Flat,Clear,22,30,SW,5
2021,Lightning,1,,8,23,0,Ground,Flat,Cloudy,26,49,E,10
2021,Lightning,1,,0.2,1.64,0,Surface,Flat,Cloudy,17,36,NW,35
2021,Lightning,1,,0.01,0.03,1,Surface,Flat,Clear,25.5,58,W,3
2021,Lightning,1,,0.3,79.1,2,Surface,Flat,Cloudy,21.8,56,W,20
2021,Lightning,1,,0.1,0.1,1,Ground,Bottom,CB Dry,27,35,E,35
2021,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Rainshowers,25,38,NW,5
2021,Lightning,1,,0.15,0.3,1,Surface,Bottom,Cloudy,20,40,NW,10
2021,Lightning,1,,0.5,5.5,3,Crown,Flat,Clear,23,35,W,15
2021,Lightning,1,,1.25,32.8,5,Crown,Flat,Cloudy,18,50,CLM,0
2021,Lightning,1,,0.01,0.05,0,Surface,Flat,Cloudy,20,40,NW,10
2021,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,19,60,NW,25
2021,Lightning,1,,1,10.4,15,Crown,Flat,Clear,25.9,87,CLM,0
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,26,35,W,15
2021,Lightning,1,,0.1,0.05,0.5,Surface,Middle 1/3,Clear,24,52,W,15
2021,Lightning,1,,0.01,0.01,0.5,Surface,Flat,Clear,25,30,NE,5
2021,Undetermined,0,,0.12,0.12,1,Surface,Flat,Clear,14,54,NW,10
2021,Incendiary,0,,0.99,0.99,0,Surface,Flat,CB Dry,19.6,34,NW,5
2021,Undetermined,0,,0.03,0.03,0,Surface,Flat,Clear,24,33,W,8
2021,Undetermined,0,,0.2,1.26,0.1,Surface,Flat,Cloudy,20.7,37,SW,12
2021,Resident,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Cloudy,24,28,SW,4
2021,Resident,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Clear,19,54,E,1
2021,Incendiary,0,,0.5,0.45,3,Surface,Upper 1/3,Cloudy,28,40,W,2
2021,Lightning,1,,0.4,0.58,1,Surface,Flat,CB Dry,25,52,SE,2
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,26,67,W,5
2021,Lightning,1,,1,0.57,1,Surface,Flat,Cloudy,23,32,NE,9
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,21.4,34,SW,6
2021,Lightning,1,,0.4,0.2,1,Surface,Flat,Cloudy,16,54,SE,6
2021,Resident,0,,0.1,0.1,0,Surface,Flat,Cloudy,17,40,W,15
2021,Undetermined,0,,0.01,0.01,0,Surface,Flat,Cloudy,17,53,SW,20
2021,Forest Industry,0,Winter Burning,0.1,0.15,0,Ground,Flat,Clear,-15,65,CLM,0
2020,Incendiary,0,,7,18.5,10,Surface,Flat,Clear,9,25,W,22
2021,Lightning,1,,0.01,0.06,0,Ground,Flat,Cloudy,26,49,N,13
2021,Lightning,1,,0.1,0.11,0.1,Ground,Middle 1/3,Cloudy,19,70,S,15
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Clear,15,27,SE,5
2021,Railroad,0,,0.01,0.01,0,Surface,Flat,Cloudy,20,22,W,25
2021,Resident,0,Unsafe Fire,0.01,0.05,1,Surface,Flat,Cloudy,20,35,NW,5
2021,Incendiary,0,,1,4.15,3,Surface,Flat,Cloudy,28,30,SE,5
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Clear,7,33,SW,30
2021,Resident,0,Unsafe Fire,0.5,0.4,2,Surface,Flat,CB Dry,25.8,30,S,7
2021,Resident,0,Unclassified,0.01,0.01,0,Surface,Flat,Clear,19.8,35,E,1
2021,Resident,0,Unclassified,0.05,0.05,0,Surface,Flat,Clear,13,30,CLM,0
2021,Incendiary,0,,3,4.06,1,Surface,Flat,Cloudy,17,32,CLM,0
2021,Incendiary,0,,6,38.6,3,Surface,Flat,Cloudy,25.1,18,S,6
2021,Undetermined,0,,0.1,0.1,0,Ground,Flat,Clear,16,25,E,12
2021,Undetermined,0,,5,8.6,2,Surface,Flat,Clear,22,27,SE,4
2021,Recreation,0,Unsafe Fire,0.5,0.5,0,Surface,Flat,Clear,20,23,NE,18
2021,Resident,0,Unclassified,0.14,0.14,0,Surface,Flat,Clear,18,20,SE,15
2020,Power Line Industry,0,Line Impact,0.01,0.01,0,Surface,Flat,Clear,15,48,NW,35
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,6,60,CLM,0
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Bottom,Cloudy,6,60,W,5
2021,Resident,0,Mechanical Failure,0.01,0.01,0,Surface,Flat,Clear,22,45,NW,11
2021,Lightning,1,,0.1,0.07,1,Surface,Flat,Clear,24.8,54,NW,5
2021,Lightning,1,,3,125,1,Crown,Bottom,Cloudy,25,48,W,6
2021,Lightning,1,,0.01,0.03,1,Surface,Flat,Clear,25.8,42,NW,3
2021,Lightning,1,,22,3948,6,Crown,Flat,Clear,25,33,SE,5
2021,Lightning,1,,0.01,0.01,0.5,Surface,Middle 1/3,Cloudy,18,50,SW,8
2021,Lightning,1,,0.01,0.01,0.5,Surface,Flat,Cloudy,4,50,SW,11
2021,Lightning,1,,0.01,0.01,0.5,Surface,Flat,CB Dry,28,55,W,7
2020,Recreation,0,Unclassified,0.1,0.1,1,Surface,Flat,Clear,22,35,SW,5
2021,Power Line Industry,0,Line Impact,0.01,0.01,0,Surface,Flat,Cloudy,18,30,W,32
2021,Undetermined,0,,0.01,0.01,0,Surface,Flat,Rainshowers,13,60,NW,40
2021,Incendiary,0,,0.1,0.1,0,Surface,Flat,Clear,20,34,CLM,0
2021,Power Line Industry,0,Line Impact,0.5,0.5,1,Surface,Flat,Cloudy,19,39,NW,20
2021,Power Line Industry,0,Line Impact,0.01,0.01,0,Surface,Bottom,Cloudy,11,52,CLM,0
2021,Agriculture Industry,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Rainshowers,16.1,65,CLM,0
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Cloudy,22,35,NW,19
2021,Power Line Industry,0,Mechanical Failure,0.5,1.5,1,Surface,Flat,CB Dry,24,30,NW,15
2020,Lightning,1,,0.1,0.1,0.1,Surface,Upper 1/3,Cloudy,19,68,S,14
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,15,53,CLM,0
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Ground,Upper 1/3,Cloudy,19,53,SE,6
2020,Undetermined,0,,0.03,0.03,1,Surface,Flat,Cloudy,22,43,E,10
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,26,24,W,10
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Lower 1/3,Cloudy,14,56,W,10
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,14,56,W,10
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Rainshowers,8,100,CLM,0
2021,Incendiary,0,,0.1,0.1,0.1,Surface,Flat,Clear,24,22,N,10
2021,Recreation,0,Incendiary Device,0.91,0.91,0,Ground,Bottom,CB Dry,17,31,E,9
2021,Agriculture Industry,0,Winter Burning,0.02,0.02,0.5,Surface,Flat,Clear,16,25,NE,10
2021,Incendiary,0,,0.3,0.5,0,Ground,Flat,Clear,0,78,CLM,0
2021,Incendiary,0,,0.5,0.22,1,Surface,Flat,Cloudy,32.4,21,CLM,0
2021,Power Line Industry,0,Line Impact,0.09,0.09,1,Surface,Flat,Cloudy,24,31,NE,12
2021,Agriculture Industry,0,Winter Burning,0.01,0.01,0,Surface,Flat,Cloudy,24,17,W,6
2021,Resident,0,Unclassified,0.3,0.3,2,Surface,Upper 1/3,Clear,24,19,CLM,0
2021,Incendiary,0,,0.1,0.1,0,Surface,Bottom,Clear,6,48,CLM,0
2021,Resident,0,Unsafe Fire,4,8,1,Surface,Bottom,Clear,13,27,S,13
2021,Incendiary,0,,0.5,0.5,0.5,Surface,Flat,Clear,7,30,SE,5
2021,Incendiary,0,,0.5,0.7,20,Surface,Flat,Cloudy,10,35,W,10
2021,Other Industry,0,Mechanical Failure,0.3,0.3,0,Surface,Flat,Clear,16,31,S,5
2021,Resident,0,Unclassified,0.01,0.01,0,Surface,Flat,Clear,16,27,NE,5
2021,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,18,25,SW,10
2021,Undetermined,0,,0.3,0.31,0,Ground,Flat,Clear,17,20,E,10
2021,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,12,26,S,1
2021,Undetermined,0,,0.11,0.11,0,Surface,Flat,Clear,5,50,NW,5
2021,Incendiary,0,,0.1,0.1,0,Surface,Bottom,Clear,11,35,W,10
2021,Forest Industry,0,Winter Burning,0.01,0.01,0,Surface,Upper 1/3,Clear,15,25,W,5
2021,Incendiary,0,,0.08,0.1,0.5,Surface,Middle 1/3,Clear,19,23,NW,10
2021,Undetermined,0,,0.01,0.01,0.1,Surface,Flat,Clear,19,30,NW,2
2021,Incendiary,0,,0.1,0.1,0.5,Surface,Flat,Clear,16,19,NW,15
2021,Resident,0,Unsafe Fire,0.12,0.12,0.5,Surface,Middle 1/3,Clear,16,29,NW,5
2021,Incendiary,0,,0.1,0.1,0,Ground,Bottom,Clear,12,42,E,1
2021,Incendiary,0,,0.1,0.8,1,Surface,Flat,Clear,8,40,NE,18
2021,Other Industry,0,Unsafe Fire,0.3,0.3,1,Surface,Flat,Clear,19,29,NW,5
2021,Lightning,1,,0.8,1.6,1,Surface,Flat,Clear,30,26,N,7
2021,Other Industry,0,Vehicle Fire,0.1,0.1,0,Surface,Flat,Clear,25,39,W,5
2021,Power Line Industry,0,Mechanical Failure,0.01,0.2,0,Surface,Flat,Clear,30,29,W,5
2021,Lightning,1,,0.01,0.05,0,Surface,Lower 1/3,Cloudy,18,50,N,20
2021,Undetermined,0,,0.01,0.01,1,Ground,Flat,Cloudy,18,64,W,20
2020,Recreation,0,Unsafe Fire,0.1,0.1,0.1,Ground,Flat,Clear,17.6,25,W,10
2020,Resident,0,Winter Burning,3,2.93,0,Surface,Flat,Cloudy,7,62,SW,4
2021,Undetermined,0,,0.03,0.03,0,Surface,Lower 1/3,Clear,2,45,S,10
2021,Incendiary,0,,0.7,0.07,0,Surface,Flat,Cloudy,13,37,SW,11
2021,Incendiary,0,,0.01,0.01,0,Surface,Middle 1/3,Clear,0,40,NE,3
2021,Incendiary,0,,0.1,0.1,0,Ground,Bottom,Cloudy,15,30,CLM,0
2021,Resident,0,Unsafe Fire,1,1,1,Surface,Flat,Cloudy,16,60,SE,6
2021,Oil & Gas Industry,0,Burning Substance,0.01,0.01,0,Ground,Flat,Clear,2,100,W,7
2021,Incendiary,0,,0.3,0.8,0.3,Surface,Flat,Clear,19,15,E,18
2021,Recreation,0,Burning Substance,0.01,0.18,2,Surface,Bottom,Clear,17,19,E,8
2021,Recreation,0,Burning Substance,0.5,0.38,2,Surface,Flat,CB Dry,15,20,N,5
2021,Resident,0,Unclassified,0.01,0.01,0,Surface,Upper 1/3,Clear,22,24,NE,1
2021,Undetermined,0,,0.01,0.01,0,Surface,Lower 1/3,Cloudy,23,19,CLM,0
2021,Incendiary,0,,1.5,1.12,1,Surface,Flat,Cloudy,16,35,N,10
2021,Incendiary,0,,0.1,0.1,0,Ground,Flat,Cloudy,18,44,N,2
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,15,67,CLM,0
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,15,65,W,5
2021,Agriculture Industry,0,Unsafe Fire,0.05,0.9,2,Surface,Flat,Clear,20,40,NE,40
2021,Power Line Industry,0,Line Impact,0.02,0.02,0,Surface,Flat,Cloudy,12,55,E,25
2021,Undetermined,0,,0.2,0.27,3,Ground,Flat,Cloudy,18,34,W,3
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Clear,10,32,S,5
2021,Incendiary,0,,0.2,0.57,0,Surface,Flat,Clear,22,20,SE,15
2021,Incendiary,0,,0.2,0.9,0,Surface,Flat,Clear,22,20,SE,40
2021,Incendiary,0,,0.02,0.02,1,Surface,Flat,Cloudy,18.8,55,N,2
2020,Undetermined,0,,0.01,0.01,0,Surface,Flat,Clear,15,55,W,3
2020,Resident,0,,0.01,0.01,0,Surface,Flat,Clear,11,68,W,1
2020,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,14,50,W,6
2021,Agriculture Industry,0,Mechanical Failure,0.01,0.65,1,Surface,Flat,Clear,20,50,NW,2
2021,Power Line Industry,0,Line Impact,0.1,0.1,0,Surface,Flat,Clear,7,49,N,6
2021,Resident,0,Unsafe Fire,0.5,0.5,4,Surface,Flat,Cloudy,18,18,N,10
2021,Undetermined,0,,0.1,0.1,0,Ground,Bottom,Clear,23,25,W,1
2021,Lightning,1,,0.2,0.2,0.5,Surface,Lower 1/3,Clear,21,54,SE,5
2021,Lightning,1,,0.01,0.01,0.1,Ground,Flat,CB Wet,25,50,W,8
2021,Lightning,1,,0.1,0.2,1,Ground,Upper 1/3,Clear,27,41,SW,20
2020,Recreation,0,Unsafe Fire,0.5,0.5,1,Ground,Flat,Clear,5,40,SW,20
2021,Lightning,1,,0.5,1.6,1,Surface,Flat,Clear,29,30,NW,5
2021,Oil & Gas Industry,0,Burning Substance,0.02,0.2,2,Surface,Flat,Clear,32,28,NW,15
2021,Oil & Gas Industry,0,Burning Substance,0.02,0.02,1,Surface,Flat,Clear,26.6,39,NW,6
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,34,30,W,20
2021,Lightning,1,,0.1,0.21,1,Surface,Flat,Clear,28.6,37,W,3
2020,Forest Industry,0,Friction Spark,0.2,0.2,1,Ground,Upper 1/3,CB Dry,7,90,CLM,0
2020,Recreation,0,Unsafe Fire,0.1,0.1,0,Surface,Bottom,CB Dry,16,55,SW,2
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,21,59,W,2
2021,Power Line Industry,0,Line Impact,0.02,0.02,0,Surface,Flat,Cloudy,15,35,E,8
2021,Incendiary,0,,0.3,0.3,0,Surface,Flat,Clear,10,60,SE,2
2021,Power Line Industry,0,Mechanical Failure,0.06,0.06,0,Ground,Flat,Clear,15,35,N,15
2021,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,11.7,68,CLM,0
2021,Incendiary,0,,0.21,0.21,0,Surface,Flat,Clear,10,60,SE,2
2021,Incendiary,0,,0.05,0.05,0,Surface,Flat,Clear,18,48,S,23
2021,Incendiary,0,,0.05,0.05,0,Surface,Flat,Cloudy,10,60,SE,2
2021,Incendiary,0,,0.11,0.11,0,Surface,Flat,Clear,11,62,S,7
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Clear,11,62,S,7
2021,Incendiary,0,,0.12,0.12,0,Surface,Flat,Clear,11,62,S,7
2021,Incendiary,0,,0.01,0.01,0,Surface,Flat,Clear,11,62,S,7
2021,Incendiary,0,,0.06,0.06,0,Surface,Flat,Clear,11,62,S,7
2021,Incendiary,0,,0.02,0.02,0,Surface,Flat,Cloudy,7,62,S,7
2021,Power Line Industry,0,Line Impact,0.6,0.6,0,Ground,Flat,Cloudy,19.6,38,NW,2
2021,Power Line Industry,0,Line Impact,1.06,1.06,0,Ground,Flat,Cloudy,13.2,45,NW,2
2021,Resident,0,Unclassified,0.01,0.01,0,Surface,Flat,Clear,9,82,W,14
2021,Other Industry,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Clear,21,45,SW,8
2021,Government,0,Winter Burning,0.1,0.1,0,Ground,Flat,Clear,4,45,E,6
2021,Lightning,1,,0.1,0.1,2,Surface,Middle 1/3,Clear,33,35,SE,9
2021,Lightning,1,,4,2,3,Crown,Upper 1/3,CB Wet,21,76,W,5
2021,Power Line Industry,0,,0.1,0.1,0,Surface,Flat,Cloudy,30,31,W,1
2021,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,18,74,CLM,0
2021,Lightning,1,,0.8,2.3,10,Crown,Flat,Clear,24.5,57,S,5
2021,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,15,79,NE,4
2021,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,15,80,NE,2
2021,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Upper 1/3,Rainshowers,13,70,CLM,0
2021,Lightning,1,,0.2,3.91,3,Crown,Flat,Cloudy,27,33,W,10
2021,Lightning,1,,0.5,0.93,3,Surface,Lower 1/3,Clear,28,37,SW,4
2021,Undetermined,0,,0.01,0.01,0,Surface,Flat,Clear,29,41,SE,10
2021,Lightning,1,,0.2,0.2,1,Surface,Middle 1/3,Cloudy,26,26,W,5
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,35,33,CLM,0
2021,Lightning,1,,0.2,1536.1,1,Surface,Flat,Clear,30,25,SW,5
2021,Lightning,1,,0.5,2.4,1,Surface,Flat,Clear,30,25,SW,5
2021,Resident,0,Vehicle Fire,0.01,0.01,0,Ground,Bottom,Clear,36,65,E,7
2021,Undetermined,0,,0.7,0.6,3,Surface,Flat,Clear,34,34,SE,4
2021,Power Line Industry,0,Animals,0.01,0.01,0,Surface,Flat,Clear,34,25,CLM,0
2021,Other Industry,0,Mechanical Failure,0.1,0.1,1,Surface,Flat,Clear,33,47,CLM,0
2021,Power Line Industry,0,Line Impact,0.01,0.01,1,Surface,Flat,Clear,38,36,S,2
2021,Power Line Industry,0,Line Impact,2.5,12.5,1,Surface,Flat,Clear,34,22,SE,15
2020,Resident,0,Vehicle Fire,0.01,0.01,0,Surface,Flat,Cloudy,18,70,E,5
2020,Recreation,0,Unsafe Fire,0.01,0.01,0,Ground,Lower 1/3,CB Dry,21.7,30,W,2
2020,Undetermined,0,,0.02,0.02,0,Ground,Flat,Cloudy,2,40,CLM,0
2021,Forest Industry,0,Winter Burning,0.02,0.02,0.1,Surface,Lower 1/3,Clear,-3,90,CLM,0
2021,Resident,0,Unsafe Fire,0.1,0.1,0,Surface,Flat,Clear,3,65,W,5
2021,Recreation,0,Incendiary Device,0.56,0.56,0,Ground,Flat,Cloudy,10,60,W,10
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,21,59,W,2
2021,Resident,0,Unsafe Fire,0.8,1.17,3,Surface,Upper 1/3,Cloudy,21.9,21,W,4
2021,Oil & Gas Industry,0,Burning Substance,0.05,0.05,0,Surface,Flat,Clear,20,24,SE,3
2021,Agriculture Industry,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Cloudy,23,22,SW,9
2021,Undetermined,0,,0.1,0.1,0,Surface,Upper 1/3,Clear,17,35,W,5
2021,Power Line Industry,0,Mechanical Failure,5,1.2,2,Surface,Flat,CB Wet,14,56,NW,10
2021,Recreation,0,Incendiary Device,0.75,0.42,2,Surface,Flat,Clear,27,31,CLM,0
2021,Other Industry,0,Mechanical Failure,0.1,0.1,0,Surface,Flat,Clear,22,33,W,10
2021,Other Industry,0,Mechanical Failure,0.1,0.1,0,Surface,Flat,Clear,22,33,W,10
2021,Other Industry,0,Mechanical Failure,0.02,0.02,0,Surface,Flat,Cloudy,22,23,W,10
2021,Other Industry,0,Mechanical Failure,0.02,0.02,0,Surface,Flat,Cloudy,22,33,W,10
2020,Lightning,1,,0.1,0.01,1,Surface,Flat,Rainshowers,15.1,99,CLM,0
2021,Power Line Industry,0,Line Impact,0.01,0.01,0.5,Surface,Flat,Cloudy,24,70,NE,27
2021,Lightning,1,,0.01,0.01,1,Ground,Bottom,Rainshowers,21,90,E,3
2021,Lightning,1,,0.01,0.06,1,Surface,Lower 1/3,Cloudy,27,54,W,5
2021,Lightning,1,,0.2,0.07,1,Surface,Flat,Cloudy,22,77,SW,7
2021,Lightning,1,,0.01,0.03,1,Surface,Lower 1/3,Cloudy,23.7,76,NW,5
2021,Lightning,1,,0.1,0.01,0,Surface,Flat,Clear,26,63,N,12
2021,Lightning,1,,0.37,0.37,0.1,Surface,Flat,Clear,25,56,W,5
2021,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,26,42,NW,5
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,27,40,S,10
2021,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,27,45,SE,10
2021,Lightning,1,,8,5.63,2,Surface,Flat,Clear,26.5,33,NW,5
2021,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Clear,32,35,W,2
2021,Lightning,1,,0.5,0.49,5,Surface,Flat,Clear,28,61,NW,5
2020,Lightning,1,,0.03,0.03,1,Surface,Middle 1/3,Clear,20,70,CLM,0
2020,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,8,50,CLM,0
2020,Agriculture Industry,0,Unsafe Fire,0.01,0.01,0,Ground,Flat,Cloudy,-4,60,W,8
2021,Resident,0,Unclassified,0.01,0.01,0.1,Ground,Flat,Clear,18,22,S,10
2021,Power Line Industry,0,Line Impact,1.3,0.5,0.5,Surface,Flat,Cloudy,16,45,S,17
2021,Undetermined,0,,4,4.03,1,Ground,Flat,Clear,15,40,W,17
